Id compte,Mois,Client actif,Opérations client,Paiements carte,Paiements refusés,Dépenses carte,Dépôts
1402,2026-05-01,1,11,5,0,316.96,0.0
1502,2026-05-01,1,18,6,2,90.29,217.0
1604,2026-05-01,1,13,2,0,148.26,800.0
723,2026-05-01,1,35,20,0,972.87,2643.82
58,2026-05-01,1,25,12,0,418.75,2581.99
107,2026-05-01,1,26,19,0,568.12,1399.08
876,2026-05-01,1,30,11,0,350.42,1946.22
508,2026-05-01,1,6,2,0,35.84,0.0
44,2026-05-01,1,16,3,0,71.82,1082.0
1394,2026-05-01,1,24,9,0,625.5,1366.36
1369,2026-05-01,1,36,21,0,749.1,2163.01
1026,2026-05-01,1,26,11,0,358.22,2130.62
1163,2026-05-01,1,17,4,0,249.68,205.0
1594,2026-05-01,1,18,1,0,46.97,6803.0
764,2026-05-01,1,7,3,0,106.07,0.0
1061,2026-05-01,1,22,6,0,123.02,147.0
496,2026-05-01,1,7,1,0,55.27,0.0
1474,2026-05-01,1,34,18,1,652.7,1897.56
360,2026-05-01,1,11,4,0,230.15,191.0
845,2026-05-01,1,44,27,0,1210.62,2669.57
1091,2026-05-01,1,33,20,0,895.55,1235.75
370,2026-05-01,1,18,7,0,106.58,43.0
75,2026-05-01,1,33,12,0,390.01,2305.21
877,2026-05-01,1,27,15,0,649.63,2369.34
1605,2026-05-01,1,22,5,0,90.38,518.0
222,2026-05-01,1,17,5,0,173.55,3913.0
155,2026-05-01,1,46,23,0,765.53,2264.33
1267,2026-05-01,1,13,3,1,317.32,0.0
1388,2026-05-01,1,6,3,0,115.12,60.0
1523,2026-05-01,1,11,6,0,148.43,169.0
640,2026-05-01,1,12,3,0,59.52,50.0
1500,2026-05-01,1,8,1,0,52.76,77.0
1277,2026-05-01,1,17,6,0,340.82,633.0
966,2026-05-01,1,38,18,0,727.52,2095.14
234,2026-05-01,1,20,7,0,379.32,51.0
1517,2026-05-01,1,6,4,0,124.31,0.0
335,2026-05-01,1,25,13,0,486.29,2379.49
770,2026-05-01,1,37,16,0,500.88,1393.18
685,2026-05-01,1,9,1,6,141.41,0.0
1133,2026-05-01,1,9,7,0,203.28,0.0
274,2026-05-01,1,15,10,0,355.51,3642.61
1021,2026-05-01,1,17,4,0,98.77,324.0
1509,2026-05-01,1,11,7,0,190.08,0.0
1366,2026-05-01,1,11,6,0,295.55,59.0
713,2026-05-01,1,17,6,0,170.54,1120.0
1484,2026-05-01,1,15,2,0,57.7,304.0
527,2026-05-01,1,29,17,0,520.47,1526.56
42,2026-05-01,1,23,14,0,720.2,3473.23
431,2026-05-01,1,35,8,0,227.3,1617.98
9,2026-05-01,1,41,18,0,816.97,1457.7
986,2026-05-01,1,39,20,0,690.02,1745.89
1066,2026-05-01,1,10,4,0,149.92,0.0
593,2026-05-01,1,16,8,0,314.92,0.0
1349,2026-05-01,1,29,16,0,516.84,3762.46
184,2026-05-01,1,26,8,0,350.72,2200.48
807,2026-05-01,1,1,1,0,31.09,0.0
1428,2026-05-01,1,22,7,0,286.01,1052.0
690,2026-05-01,1,5,5,0,227.07,0.0
974,2026-05-01,1,44,27,0,926.63,2625.19
280,2026-05-01,1,36,15,0,874.1,2144.64
380,2026-05-01,1,31,14,0,534.9,3145.26
490,2026-05-01,1,36,15,0,808.64,2392.91
1442,2026-05-01,1,28,14,0,542.98,1844.66
1437,2026-05-01,1,16,6,1,157.96,290.0
1489,2026-05-01,1,16,5,0,254.58,97.0
1157,2026-05-01,1,26,15,0,636.71,2024.14
1382,2026-05-01,1,32,15,0,1178.14,2172.1
781,2026-05-01,1,16,1,0,56.7,230.0
1034,2026-05-01,1,5,0,0,0.0,683.0
66,2026-05-01,1,32,15,0,587.81,1586.1
773,2026-05-01,1,31,13,0,765.25,1474.64
930,2026-05-01,1,5,0,0,0.0,748.0
1591,2026-05-01,1,5,1,0,28.54,0.0
1710,2026-05-01,1,33,18,0,555.56,757.0
1323,2026-05-01,1,24,13,0,421.67,1760.69
1047,2026-05-01,1,14,6,0,119.51,0.0
434,2026-05-01,1,11,5,0,182.09,0.0
700,2026-05-01,1,35,30,0,927.47,1714.26
1202,2026-05-01,1,10,5,0,138.19,242.0
636,2026-05-01,1,9,2,0,165.62,2554.0
1303,2026-05-01,1,31,17,0,570.89,2570.84
1610,2026-05-01,1,21,8,0,863.34,2024.48
513,2026-05-01,1,30,19,0,629.91,2534.2
1609,2026-05-01,1,29,17,0,743.78,1809.02
613,2026-05-01,1,4,0,0,0.0,0.0
624,2026-05-01,1,33,16,0,562.52,2090.05
721,2026-05-01,1,23,15,0,500.86,1905.75
733,2026-05-01,1,29,11,0,334.54,2193.38
821,2026-05-01,1,33,15,0,510.19,2845.87
890,2026-05-01,1,26,13,0,720.18,2633.49
897,2026-05-01,1,25,10,0,333.31,1968.83
970,2026-05-01,1,27,14,0,480.05,1790.09
1549,2026-05-01,1,33,17,0,514.03,2205.88
704,2026-05-01,1,10,1,0,49.01,818.0
158,2026-05-01,1,33,20,0,694.32,1986.82
459,2026-05-01,1,23,14,0,845.94,2193.58
815,2026-05-01,1,34,15,0,600.23,1742.46
1079,2026-05-01,1,29,21,0,1272.71,1885.69
1098,2026-05-01,1,25,14,0,445.59,2166.02
1135,2026-05-01,1,30,19,0,777.45,2622.8
1234,2026-05-01,1,34,14,0,738.68,2109.99
1374,2026-05-01,1,45,17,0,449.21,2792.05
1601,2026-05-01,1,39,18,0,625.02,2187.39
1383,2026-05-01,1,27,14,2,1350.86,2232.07
288,2026-05-01,1,27,11,10,363.46,1694.3
321,2026-05-01,1,27,10,0,379.19,1362.59
679,2026-05-01,1,31,16,0,388.93,3992.0
705,2026-05-01,1,34,15,0,420.9,2636.4
749,2026-05-01,1,29,12,0,340.42,1314.28
776,2026-05-01,1,19,14,0,587.53,2278.25
809,2026-05-01,1,17,6,0,256.46,2235.56
823,2026-05-01,1,25,8,0,515.42,3195.04
1009,2026-05-01,1,29,13,0,435.22,2509.73
1208,2026-05-01,1,32,17,0,1029.36,2515.3
1238,2026-05-01,1,29,18,0,1214.92,1719.93
869,2026-05-01,1,12,3,0,83.26,1329.0
1065,2026-05-01,1,6,0,6,0.0,0.0
1231,2026-05-01,1,9,5,0,111.1,0.0
1139,2026-05-01,1,27,16,0,523.03,2286.93
1159,2026-05-01,1,15,1,0,46.51,5043.0
1314,2026-05-01,1,15,4,0,288.92,385.0
1737,2026-05-01,1,19,4,7,107.97,130.0
769,2026-05-01,1,32,9,0,342.59,2951.39
795,2026-05-01,1,29,14,0,629.46,1736.2
917,2026-05-01,1,27,12,0,325.12,1295.93
941,2026-05-01,1,18,9,0,222.57,2893.37
972,2026-05-01,1,29,14,0,671.53,2078.49
989,2026-05-01,1,27,14,0,1055.34,2578.56
1254,2026-05-01,1,33,14,0,1245.73,3751.0
1385,2026-05-01,1,35,13,0,461.7,2512.09
1395,2026-05-01,1,28,16,0,844.78,2086.8
1617,2026-05-01,1,32,21,0,669.92,2054.84
1197,2026-05-01,1,16,4,0,151.42,446.0
964,2026-05-01,1,9,5,0,141.35,0.0
1329,2026-05-01,1,32,15,0,682.48,1694.13
1696,2026-05-01,1,9,3,0,50.7,103.0
1168,2026-05-01,1,7,0,0,0.0,8464.0
1025,2026-05-01,1,34,11,0,357.1,3345.12
783,2026-05-01,1,8,0,0,0.0,2245.0
837,2026-05-01,1,4,2,0,143.64,0.0
1578,2026-05-01,1,11,2,0,32.91,1939.0
1358,2026-05-01,1,3,1,0,10.74,0.0
102,2026-05-01,1,42,17,0,514.26,2350.28
1439,2026-05-01,1,3,3,5,147.78,0.0
643,2026-05-01,1,14,7,0,123.92,140.0
1262,2026-05-01,1,15,5,0,155.72,213.0
50,2026-05-01,1,12,3,0,102.31,144.0
1483,2026-05-01,1,6,2,0,100.79,0.0
1537,2026-05-01,1,39,12,1,467.98,1620.97
596,2026-05-01,1,8,1,0,70.15,746.0
1345,2026-05-01,1,17,11,0,302.69,0.0
1334,2026-05-01,1,10,7,0,177.6,324.0
1571,2026-05-01,1,17,7,1,344.65,231.0
435,2026-05-01,1,17,4,0,109.6,628.0
599,2026-05-01,1,9,2,0,141.52,1582.0
856,2026-05-01,1,31,14,0,453.45,1855.48
1178,2026-05-01,1,9,2,1,32.18,337.0
72,2026-05-01,1,17,3,0,103.0,1008.0
965,2026-05-01,1,10,6,0,269.26,0.0
252,2026-05-01,1,15,8,0,311.03,92.0
835,2026-05-01,1,12,7,0,235.1,212.0
1005,2026-05-01,1,6,4,0,129.54,0.0
1657,2026-05-01,1,11,4,0,140.56,391.0
1204,2026-05-01,1,13,5,0,175.3,374.0
1219,2026-05-01,1,27,12,0,429.66,2258.01
1458,2026-05-01,1,17,6,1,155.46,151.0
743,2026-05-01,1,20,3,0,77.64,401.0
753,2026-05-01,1,21,11,0,406.05,1959.0
1310,2026-05-01,1,11,6,0,236.03,225.0
735,2026-05-01,1,22,5,0,143.81,1091.0
1658,2026-05-01,1,26,8,0,239.72,530.0
259,2026-05-01,1,15,10,0,794.88,445.0
692,2026-05-01,1,14,2,0,48.98,1952.0
1409,2026-05-01,1,18,9,0,243.28,3722.0
1353,2026-05-01,1,3,3,0,107.95,0.0
62,2026-05-01,1,33,21,0,682.19,2175.23
322,2026-05-01,1,21,8,0,418.92,283.0
1123,2026-05-01,1,13,6,0,226.54,23.0
476,2026-05-01,1,15,5,0,431.72,333.0
545,2026-05-01,1,14,5,0,224.81,659.0
778,2026-05-01,1,3,3,0,40.28,0.0
293,2026-05-01,1,32,19,0,644.85,2574.08
157,2026-05-01,1,18,3,0,320.61,515.0
1016,2026-05-01,1,4,0,0,0.0,0.0
1410,2026-05-01,1,8,2,5,39.74,227.0
1052,2026-05-01,1,13,4,0,169.34,894.0
78,2026-05-01,1,9,3,0,63.54,0.0
696,2026-05-01,1,6,2,0,177.46,0.0
149,2026-05-01,1,9,1,0,36.06,0.0
724,2026-05-01,1,9,4,0,132.36,1425.0
245,2026-05-01,1,12,2,0,63.72,779.0
1448,2026-05-01,1,15,2,0,91.37,1235.0
1211,2026-05-01,1,13,3,1,72.86,619.0
140,2026-05-01,1,17,9,0,349.37,1120.0
1441,2026-05-01,1,9,5,0,155.72,0.0
1404,2026-05-01,1,11,3,0,153.49,920.0
1386,2026-05-01,1,13,7,0,103.5,0.0
699,2026-05-01,1,8,1,0,62.7,2032.0
962,2026-05-01,1,35,14,0,463.18,3481.54
651,2026-05-01,1,17,6,0,120.11,576.0
590,2026-05-01,1,19,11,0,649.66,2544.76
1269,2026-05-01,1,13,4,0,246.5,2829.0
1297,2026-05-01,1,8,0,0,0.0,3115.0
940,2026-05-01,1,12,3,0,108.01,212.0
1554,2026-05-01,1,12,5,2,159.64,175.0
1466,2026-05-01,1,18,7,0,321.2,714.0
300,2026-05-01,1,10,5,0,165.51,1954.0
385,2026-05-01,1,14,2,0,86.51,2796.0
862,2026-05-01,1,16,4,0,111.2,0.0
1463,2026-05-01,1,27,6,0,243.83,1355.0
670,2026-05-01,1,20,3,0,73.46,363.0
1294,2026-05-01,1,7,4,0,84.47,38.0
1375,2026-05-01,1,11,5,0,241.14,0.0
139,2026-05-01,1,5,3,0,146.4,0.0
1555,2026-05-01,1,14,4,0,96.0,0.0
1320,2026-05-01,1,9,4,0,545.92,306.0
228,2026-05-01,1,6,2,0,126.35,0.0
605,2026-05-01,1,4,1,2,65.71,1188.0
1252,2026-05-01,1,18,8,0,263.86,810.0
95,2026-05-01,1,12,1,0,6.07,2794.0
858,2026-05-01,1,22,10,0,366.76,909.0
248,2026-05-01,1,9,2,0,50.18,1964.0
1356,2026-05-01,1,13,5,2,107.73,0.0
574,2026-05-01,1,16,1,0,128.13,7755.0
433,2026-05-01,1,27,12,0,423.05,2514.86
1584,2026-05-01,1,34,15,0,774.09,2426.11
1020,2026-05-01,1,11,1,0,17.23,667.0
1037,2026-05-01,1,22,9,2,444.88,91.0
642,2026-05-01,1,21,5,0,283.09,269.0
507,2026-05-01,1,27,11,0,410.14,1839.55
466,2026-05-01,1,5,3,0,137.3,0.0
908,2026-05-01,1,4,0,0,0.0,0.0
1241,2026-05-01,1,18,9,0,341.87,87.0
1643,2026-05-01,1,8,2,0,126.53,220.0
1452,2026-05-01,1,13,3,0,98.86,707.0
220,2026-05-01,1,30,4,0,129.5,627.0
579,2026-05-01,1,28,14,0,422.42,2502.89
650,2026-05-01,1,27,12,0,359.37,2147.72
693,2026-05-01,1,34,14,0,519.8,2233.85
697,2026-05-01,1,25,11,0,452.0,2106.14
1476,2026-05-01,1,28,17,0,788.55,2235.28
12,2026-05-01,1,30,18,0,706.66,2952.85
591,2026-05-01,1,31,10,0,262.38,1435.4
911,2026-05-01,1,28,9,7,241.34,1223.04
1473,2026-05-01,1,22,12,0,433.81,2098.09
1276,2026-05-01,1,9,0,0,0.0,73.0
477,2026-05-01,1,11,1,0,75.28,1718.0
532,2026-05-01,1,10,2,0,134.8,0.0
510,2026-05-01,1,14,4,0,307.46,1006.0
542,2026-05-01,1,18,4,0,153.69,1215.0
1044,2026-05-01,1,21,9,0,293.08,2994.94
1194,2026-05-01,1,20,9,0,374.27,2371.74
957,2026-05-01,1,24,9,0,438.83,550.0
549,2026-05-01,1,11,3,0,257.28,3886.0
1719,2026-05-01,1,15,4,0,122.49,272.0
205,2026-05-01,1,8,6,0,208.53,0.0
725,2026-05-01,1,12,5,0,254.9,1876.0
1416,2026-05-01,1,21,4,3,164.03,310.0
1299,2026-05-01,1,13,4,0,198.88,127.0
391,2026-05-01,1,10,4,0,152.92,0.0
22,2026-05-01,1,23,14,0,483.15,2498.1
263,2026-05-01,1,36,16,0,826.37,3310.67
649,2026-05-01,1,37,14,0,443.22,1940.49
1125,2026-05-01,1,30,12,0,640.2,2481.77
51,2026-05-01,1,23,6,0,176.25,4990.0
116,2026-05-01,1,7,5,0,405.14,0.0
199,2026-05-01,1,18,4,0,97.91,417.0
296,2026-05-01,1,8,4,0,139.01,0.0
366,2026-05-01,1,18,6,0,83.18,297.0
987,2026-05-01,1,9,5,0,185.73,0.0
1507,2026-05-01,1,12,4,1,81.18,0.0
1030,2026-05-01,1,21,5,0,159.32,828.0
1531,2026-05-01,1,2,0,0,0.0,0.0
1400,2026-05-01,1,7,4,0,112.21,22.0
1580,2026-05-01,1,14,3,0,62.27,95.0
1258,2026-05-01,1,10,2,3,30.6,90.0
1634,2026-05-01,1,11,1,21,16.29,32.0
454,2026-05-01,1,27,3,0,88.8,1110.0
1073,2026-05-01,1,12,4,0,151.53,5859.0
409,2026-05-01,1,11,1,0,52.42,3700.0
1481,2026-05-01,1,24,6,0,171.54,445.0
1175,2026-05-01,1,3,1,0,28.73,0.0
784,2026-05-01,1,9,2,7,30.45,0.0
1131,2026-05-01,1,13,5,2,109.22,577.0
979,2026-05-01,1,15,8,0,541.53,768.0
1057,2026-05-01,1,8,5,0,101.82,0.0
608,2026-05-01,1,15,3,0,165.12,3450.0
339,2026-05-01,1,15,0,0,0.0,973.0
633,2026-05-01,1,4,2,0,125.39,0.0
495,2026-05-01,1,7,3,0,118.31,0.0
437,2026-05-01,1,14,4,0,275.57,0.0
805,2026-05-01,1,9,0,0,0.0,2092.0
1071,2026-05-01,1,10,8,0,262.73,0.0
1166,2026-05-01,1,5,1,0,14.76,0.0
29,2026-05-01,1,16,9,0,582.25,184.0
1454,2026-05-01,1,12,2,0,128.89,5512.0
92,2026-05-01,1,9,5,0,137.96,0.0
1527,2026-05-01,1,10,4,0,162.47,0.0
1430,2026-05-01,1,23,6,0,123.1,543.0
218,2026-05-01,1,16,6,0,222.55,226.0
193,2026-05-01,1,11,4,0,177.41,270.0
1215,2026-05-01,1,13,5,0,228.54,1037.0
329,2026-05-01,1,8,4,0,109.49,0.0
150,2026-05-01,1,10,1,0,21.65,3884.0
1396,2026-05-01,1,8,4,0,168.62,0.0
711,2026-05-01,1,13,3,0,102.72,1282.0
203,2026-05-01,1,17,4,0,120.32,280.0
1612,2026-05-01,1,12,6,0,263.39,0.0
740,2026-05-01,1,8,1,0,27.15,320.0
1494,2026-05-01,1,9,1,4,10.15,0.0
379,2026-05-01,1,12,6,0,129.94,0.0
1420,2026-05-01,1,19,6,0,172.2,484.0
1518,2026-05-01,1,8,2,0,79.74,0.0
1565,2026-05-01,1,13,3,0,152.24,460.0
671,2026-05-01,1,13,2,0,46.42,57.0
354,2026-05-01,1,17,4,0,502.8,948.0
223,2026-05-01,1,13,5,0,119.26,0.0
369,2026-05-01,1,7,3,0,46.67,0.0
1665,2026-05-01,1,11,1,0,50.49,1686.0
1569,2026-05-01,1,13,4,2,97.05,346.0
1309,2026-05-01,1,10,4,0,220.61,0.0
1552,2026-05-01,1,12,5,0,183.13,48.0
1685,2026-05-01,1,22,6,1,117.18,341.0
201,2026-05-01,1,16,2,0,39.26,2882.0
258,2026-05-01,1,13,5,0,152.86,0.0
935,2026-05-01,1,3,1,0,27.17,0.0
577,2026-05-01,1,20,1,0,31.42,3480.0
570,2026-05-01,1,19,4,0,141.14,512.0
1445,2026-05-01,1,17,2,0,73.84,758.0
887,2026-05-01,1,11,3,3,116.92,0.0
919,2026-05-01,1,6,6,0,201.47,0.0
875,2026-05-01,1,15,8,0,196.51,259.0
112,2026-05-01,1,16,7,0,367.07,1619.0
519,2026-05-01,1,13,1,1,19.7,141.0
419,2026-05-01,1,7,2,0,72.8,965.0
706,2026-05-01,1,11,2,0,94.64,2210.0
1210,2026-05-01,1,11,6,0,476.53,184.0
5,2026-05-01,1,7,3,0,96.68,0.0
872,2026-05-01,1,9,4,0,127.97,69.0
1010,2026-05-01,1,12,0,0,0.0,4909.0
533,2026-05-01,1,12,2,0,59.39,7801.0
1288,2026-05-01,1,7,0,6,0.0,0.0
351,2026-05-01,1,15,3,0,138.47,1132.0
1683,2026-05-01,1,7,3,12,125.92,143.0
1711,2026-05-01,1,11,4,0,126.77,658.0
746,2026-05-01,1,13,3,0,195.43,1004.0
1418,2026-05-01,1,8,3,2,138.8,126.0
1720,2026-05-01,1,16,6,5,114.63,197.0
390,2026-05-01,1,13,7,0,230.38,265.0
1339,2026-05-01,1,8,4,7,250.73,252.0
909,2026-05-01,1,7,3,0,122.69,0.0
855,2026-05-01,1,22,2,0,64.79,883.0
906,2026-05-01,1,10,3,0,52.72,317.0
1266,2026-05-01,1,15,6,0,112.98,125.0
1028,2026-05-01,1,10,7,1,260.18,55.0
1678,2026-05-01,1,13,9,7,230.47,232.0
777,2026-05-01,1,10,1,0,7.52,1267.0
53,2026-05-01,1,6,1,0,74.94,1341.0
1703,2026-05-01,1,7,2,0,76.85,214.0
1011,2026-05-01,0,0,0,1,0.0,0.0
1603,2026-05-01,1,17,8,2,303.16,379.0
828,2026-05-01,1,7,3,0,84.74,0.0
301,2026-05-01,1,11,8,0,249.25,232.0
1485,2026-05-01,1,10,4,0,210.22,0.0
637,2026-05-01,1,14,1,0,70.52,824.0
703,2026-05-01,1,15,4,1,140.14,0.0
646,2026-05-01,1,13,2,0,43.87,1002.0
798,2026-05-01,1,9,4,0,245.17,919.0
1017,2026-05-01,1,16,5,0,323.57,325.0
1529,2026-05-01,1,13,3,3,137.3,210.0
1561,2026-05-01,1,13,2,0,101.91,1301.0
1214,2026-05-01,1,14,4,0,140.14,593.0
1378,2026-05-01,1,13,2,0,78.45,1837.0
667,2026-05-01,1,23,5,0,72.99,497.0
656,2026-05-01,1,5,5,0,186.83,0.0
488,2026-05-01,1,11,5,0,200.08,376.0
1282,2026-05-01,1,4,0,0,0.0,0.0
1095,2026-05-01,1,24,5,0,191.16,503.0
1744,2026-05-01,1,17,7,0,325.5,279.0
1532,2026-05-01,1,9,3,0,158.63,0.0
606,2026-05-01,1,13,4,0,218.32,198.0
1040,2026-05-01,1,5,3,0,95.34,0.0
1414,2026-05-01,1,20,4,0,118.13,5596.0
1291,2026-05-01,1,14,5,0,232.02,2061.0
110,2026-05-01,1,14,5,0,85.15,35.0
945,2026-05-01,1,4,0,0,0.0,0.0
895,2026-05-01,1,19,8,0,211.0,364.0
1144,2026-05-01,1,9,5,0,171.45,0.0
1590,2026-05-01,1,21,5,12,116.11,105.0
680,2026-05-01,1,4,4,0,127.99,0.0
551,2026-05-01,1,9,2,0,103.27,3498.0
1174,2026-05-01,1,16,3,0,85.72,154.0
1753,2026-05-01,1,17,4,0,70.66,508.0
1627,2026-05-01,1,21,9,2,572.71,452.0
60,2026-05-01,1,16,7,0,274.31,638.0
1514,2026-05-01,1,11,2,0,64.09,396.0
405,2026-05-01,1,6,2,0,73.26,0.0
893,2026-05-01,1,10,6,0,186.69,0.0
622,2026-05-01,1,13,3,0,104.52,3502.0
1198,2026-05-01,1,10,6,0,211.39,0.0
499,2026-05-01,1,8,1,0,49.81,4640.0
481,2026-05-01,1,7,7,0,401.4,0.0
1495,2026-05-01,1,12,4,2,119.47,445.0
1704,2026-05-01,1,26,4,0,163.22,415.0
1195,2026-05-01,1,12,5,1,200.11,119.0
951,2026-05-01,1,9,3,0,50.04,919.0
219,2026-05-01,1,14,4,0,122.27,447.0
99,2026-05-01,1,5,1,0,20.43,0.0
1338,2026-05-01,1,9,2,0,34.44,727.0
831,2026-05-01,1,10,7,0,312.62,120.0
1306,2026-05-01,1,13,2,0,134.46,1370.0
1275,2026-05-01,1,24,8,1,188.66,2199.0
980,2026-05-01,1,13,9,0,306.02,0.0
1390,2026-05-01,1,8,1,0,53.47,178.0
1181,2026-05-01,1,16,4,0,122.99,6785.0
1004,2026-05-01,1,6,1,0,25.56,60.0
238,2026-05-01,1,8,4,0,197.65,0.0
968,2026-05-01,1,12,3,0,127.86,251.0
1324,2026-05-01,1,8,4,0,185.95,0.0
356,2026-05-01,1,6,1,0,47.41,186.0
913,2026-05-01,1,9,1,0,59.37,2260.0
1522,2026-05-01,1,21,5,0,216.05,1293.0
56,2026-05-01,1,8,1,0,67.9,395.0
284,2026-05-01,1,11,3,0,82.37,386.0
1250,2026-05-01,1,18,5,0,144.15,1027.0
1664,2026-05-01,1,6,4,0,86.21,971.0
1056,2026-05-01,0,0,0,0,0.0,0.0
1752,2026-05-01,1,12,2,3,84.79,111.0
1743,2026-05-01,1,12,6,5,131.27,133.0
2,2026-05-01,1,17,5,0,275.25,1542.0
1281,2026-05-01,1,13,3,0,80.99,162.0
1140,2026-05-01,1,10,1,0,79.94,1915.0
1335,2026-05-01,1,10,3,7,91.51,97.0
714,2026-05-01,1,11,3,0,64.67,379.0
1336,2026-05-01,1,8,3,0,170.73,119.0
1111,2026-05-01,1,12,3,0,111.7,493.0
195,2026-05-01,1,14,3,0,290.56,378.0
1361,2026-05-01,1,11,6,0,186.72,297.0
967,2026-05-01,1,13,6,0,158.6,205.0
1138,2026-05-01,1,1,0,1,0.0,0.0
57,2026-05-01,1,13,4,0,237.13,2734.0
17,2026-05-01,1,11,7,0,439.25,0.0
1117,2026-05-01,1,11,5,0,319.57,0.0
1541,2026-05-01,1,10,6,0,108.16,0.0
1436,2026-05-01,1,12,2,0,135.74,381.0
133,2026-05-01,1,7,1,0,27.02,0.0
751,2026-05-01,1,7,2,0,96.11,541.0
23,2026-05-01,1,14,3,0,81.0,433.0
196,2026-05-01,1,9,7,0,151.35,0.0
1671,2026-05-01,1,10,2,0,65.22,3437.0
582,2026-05-01,1,16,3,0,414.25,1290.0
214,2026-05-01,1,15,4,0,137.29,674.0
1446,2026-05-01,1,9,1,0,45.96,0.0
1460,2026-05-01,1,19,4,2,183.22,197.0
1677,2026-05-01,1,10,4,0,209.27,1260.0
539,2026-05-01,1,11,2,0,30.37,115.0
1132,2026-05-01,1,14,4,0,132.39,600.0
1207,2026-05-01,1,4,4,0,187.61,0.0
842,2026-05-01,1,14,5,0,129.45,158.0
1635,2026-05-01,1,10,3,0,119.7,260.0
1749,2026-05-01,0,0,0,0,0.0,0.0
1113,2026-05-01,1,10,4,2,109.71,185.0
286,2026-05-01,1,10,3,0,105.32,696.0
4,2026-05-01,1,11,6,0,209.17,207.0
1041,2026-05-01,1,17,7,0,177.66,223.0
1067,2026-05-01,1,10,5,0,289.18,2266.0
1547,2026-05-01,1,12,4,0,109.21,0.0
860,2026-05-01,1,5,3,0,67.15,0.0
1232,2026-05-01,1,4,2,0,529.53,0.0
745,2026-05-01,1,24,1,0,85.34,6884.0
933,2026-05-01,1,5,2,0,86.34,381.0
988,2026-05-01,1,22,10,0,467.36,357.0
1647,2026-05-01,1,17,8,1,317.0,407.0
1048,2026-05-01,1,15,3,0,103.13,8843.0
1534,2026-05-01,1,5,0,0,0.0,1462.0
1630,2026-05-01,1,17,5,0,187.49,639.0
687,2026-05-01,1,10,5,0,114.57,206.0
1015,2026-05-01,1,11,6,0,220.0,409.0
483,2026-05-01,1,9,2,0,61.8,252.0
1464,2026-05-01,1,15,5,0,164.89,444.0
1347,2026-05-01,1,6,0,0,0.0,0.0
135,2026-05-01,1,12,3,0,126.35,55.0
328,2026-05-01,1,6,3,0,112.01,1081.0
526,2026-05-01,1,11,5,0,593.78,0.0
587,2026-05-01,1,8,1,0,46.46,1940.0
1693,2026-05-01,1,7,2,0,44.23,552.0
1667,2026-05-01,1,5,1,0,46.13,1266.0
55,2026-05-01,1,9,1,0,38.42,456.0
1129,2026-05-01,1,6,4,0,107.01,0.0
247,2026-05-01,1,8,4,0,173.95,0.0
934,2026-05-01,1,15,3,0,176.85,0.0
901,2026-05-01,1,7,1,3,8.97,205.0
1093,2026-05-01,1,13,6,0,145.03,235.0
868,2026-05-01,1,11,2,0,100.66,639.0
1022,2026-05-01,1,12,7,0,244.59,353.0
297,2026-05-01,1,10,3,0,112.74,390.0
1669,2026-05-01,1,15,3,7,45.13,79.0
1632,2026-05-01,1,8,1,0,33.61,744.0
1001,2026-05-01,1,14,2,0,65.41,1511.0
1585,2026-05-01,1,15,4,0,177.14,1327.0
100,2026-05-01,1,13,4,0,153.85,137.0
444,2026-05-01,1,21,3,0,111.58,396.0
870,2026-05-01,1,14,9,0,357.01,97.0
578,2026-05-01,1,5,1,0,8.33,0.0
1734,2026-05-01,1,8,2,0,41.3,82.0
16,2026-05-01,1,14,5,0,207.4,173.0
946,2026-05-01,1,12,6,0,250.79,0.0
485,2026-05-01,1,4,0,0,0.0,0.0
1690,2026-05-01,1,10,3,5,92.29,329.0
1563,2026-05-01,1,19,13,0,301.95,712.0
1641,2026-05-01,1,19,10,3,412.78,657.0
358,2026-05-01,1,13,2,0,66.85,684.0
782,2026-05-01,1,7,2,0,122.28,944.0
728,2026-05-01,1,4,0,0,0.0,0.0
1675,2026-05-01,1,10,4,0,93.68,225.0
1443,2026-05-01,1,14,3,0,62.8,164.0
672,2026-05-01,1,9,2,0,49.01,1387.0
550,2026-05-01,1,10,4,0,159.7,365.0
1673,2026-05-01,1,9,3,13,96.78,97.0
891,2026-05-01,1,4,0,0,0.0,0.0
323,2026-05-01,1,15,4,0,132.89,197.0
458,2026-05-01,1,8,3,0,109.88,901.0
847,2026-05-01,1,9,9,0,474.75,0.0
1255,2026-05-01,1,13,3,0,60.84,186.0
1222,2026-05-01,1,6,4,0,115.53,0.0
1699,2026-05-01,1,3,1,0,41.81,71.0
1656,2026-05-01,1,4,0,0,0.0,234.0
1706,2026-05-01,1,12,3,0,410.52,560.0
374,2026-05-01,1,11,5,0,80.44,531.0
1080,2026-05-01,1,10,4,0,166.14,0.0
694,2026-05-01,1,9,3,0,525.41,3844.0
1687,2026-05-01,1,12,4,5,71.47,94.0
275,2026-05-01,1,10,4,0,96.45,383.0
1251,2026-05-01,1,10,3,1,101.12,153.0
1606,2026-05-01,1,6,1,0,32.5,3863.0
101,2026-05-01,1,7,1,0,22.72,0.0
742,2026-05-01,1,10,3,0,104.31,438.0
1681,2026-05-01,1,18,6,2,198.28,319.0
1730,2026-05-01,1,15,9,5,241.98,356.0
